X1,X2,X3,X4
742806,1,706003,7850675
687076,1,619806,31792641
686348,1,766678,48340486
704053,1,762465,25561566
551941,0,677197,52126850
739892,1,695017,7850836
719198,0,697265,66880311
754146,0,678531,56308779
727427,0,690360,3105453
739702,1,717555,10571540
726569,0,739045,13277710
763188,0,726096,43408616
637807,0,839836,48342358
737563,0,712680,43406964
666363,0,716799,32213676
670901,1,695091,74840320
730978,1,712626,10574130
830238,0,809206,48382054
734256,1,713743,11053887
658648,0,645081,32210815
742867,0,717764,56307821
736972,1,710594,11427596
851886,0,663621,74841973
708884,0,726846,63050919
685377,1,686446,10571585
550852,0,703845,48340487
864707,1,566745,57828282
696050,1,715158,11421358
717073,0,711701,74837527
728662,0,709315,49567226
731192,1,654148,52122560
627830,0,671555,43410122
712788,0,673619,7852458
866038,1,726218,52122859
711866,1,713366,1215936
971500,0,563851,66876050
714016,1,713104,1211279
733000,1,720628,10571423
744225,0,604222,74525431
727166,1,607333,32216399
669277,1,581513,32213065
712504,0,611828,66877677
724185,0,739337,63051255
710029,1,714219,13273184
548043,1,698904,57829291
826335,1,713639,43411659
713743,0,750149,66879476
703884,1,750284,49568602
698816,1,723414,3105700
884733,1,592752,74523130
712124,1,708248,49565520
701425,1,323220,56307675
628328,0,731619,56304599
736529,1,711525,74522801
769161,1,696322,14462161
1376868,0,713936,3101153
781101,1,973462,74844030
699262,1,667631,52127644
679713,1,714361,80100200
730135,0,671715,11426139
713563,1,717399,11058803
713489,1,712896,1214145
881659,1,911431,74837299
733238,1,681411,25558938
719176,1,704823,32215584
719823,1,698372,1758932
600325,0,672895,28574605
713400,1,698062,1755801
575148,0,701696,49569415
662396,1,679993,13278971
713919,0,712864,7847049
648129,1,716253,49568350
713357,1,628691,25564072
770209,1,734337,52120663
697400,0,756207,11425950
712452,1,1376868,1754137
717126,1,704208,66874264
695515,0,713489,57824139
731796,1,733107,13273884
708069,1,718131,1756366
1003696,1,819364,80096756
709249,1,558753,43406932
815734,0,651672,52120699
714867,1,662124,66876255
714752,1,701686,13275618
741402,0,701340,10570262
740088,0,732326,10572537
710987,0,712821,11053860
711170,1,716188,1212205
695024,1,713444,14461090
658900,0,757844,48380235
714717,0,630582,25562153
616258,1,700095,48378474
636832,1,655118,31793278
697079,0,615591,52126197
713563,0,911949,74527112
624384,0,714205,57825216
698387,1,726448,11059936
640452,1,713307,48379587
577890,1,707626,49570217
692849,0,722440,3106770
713716,0,670102,7847793
713489,1,720906,74842278
673446,1,715867,10569888
623778,0,796344,32216397
714152,1,701098,1754837
663344,1,722974,10574591
639822,1,571880,48344029
713639,1,721557,1757499
733614,1,690360,56305371
740023,1,714056,57826789
674921,1,679178,11423715
642030,0,696562,31791447
833624,1,729996,52124112
712858,1,713563,28578078
156251,1,690447,56305225
670231,1,576064,74841893
784472,1,593361,48342690
656074,0,715356,32212675
677250,1,821163,63052043
713275,1,737185,11423383
713701,0,718056,11427403
720152,0,700120,10572077
729985,1,693862,3101412
405843,0,715330,1757471
719144,0,711585,1217810
673514,0,292073,63047993
661247,1,713701,14465808
720774,1,710509,28576910
801150,1,620412,66875574
694404,0,704585,48380890
687926,0,710450,7850153
702188,1,570690,43410170
687121,1,775317,14459359
791913,0,990818,80095992
711734,0,744292,49566317
730825,1,353098,74838731
762628,0,706802,49568217
696504,1,721474,14464922
711706,0,711995,1756852
711545,0,753937,11059369
746477,1,715352,11059583
699616,0,713736,57825510
593657,1,713958,63046483
728710,1,715540,13274495
702520,1,533388,66879764
677845,1,726596,32212784
878791,1,866316,52125689
705669,0,701426,11420906
713094,1,782342,28577948
729741,1,713346,1759082
713378,1,717522,66880214
778679,1,712934,43413394
671834,1,708730,13275374
907373,1,530208,74529242
685725,0,662388,63052767
713173,0,698123,74528880
709468,0,701258,66874825
585353,1,724557,48340233
684149,0,723884,63049414
840720,1,732023,66879414
741583,1,691804,11059634
721194,1,776758,31791382
729126,1,738514,31793937
678764,0,673379,10574906
713474,1,687635,11055914
714814,0,787340,48343983
797916,0,710438,32212740
729241,1,727968,63046854
712168,1,740637,11059936
744280,1,747831,25562322
689041,0,691782,7851636
697454,0,701752,80100616
743518,1,714757,32211745
712124,1,945670,80099611
574721,2,2040565,52120610
680775,1,713474,11055876
703453,1,704585,7847258
713909,0,606159,48346008
710394,1,705321,3103430
700335,0,707020,7851476
673561,0,758845,48341842
713701,1,720152,10572061
738763,1,713318,10569629
690294,0,722795,3101721
724611,1,716701,48377240
725289,1,776815,66878503
801849,0,642511,32216280
759924,1,665518,63049556
258605,1,734596,7847161
713196,1,736814,25560883
713444,1,733441,3105165
725844,0,670872,7846966
680330,1,650455,63045923
1981017,0,736095,7852378
711882,1,723055,14465877
667057,0,866418,74840502
697227,0,785494,52124317
685872,1,684561,14459997
709936,0,716417,11427173
727375,0,691519,10568861
735895,0,711174,14462672
743361,1,791597,74524100
743014,0,866525,80100052
630670,0,719919,28576402
665514,0,751038,63047133
535188,0,713444,56307097
682919,0,772249,52125062
629041,0,775555,48343257
787291,0,711435,28580940
726323,1,550684,63047907
735545,1,706589,80095717
740268,0,736539,49571538
706109,1,693690,7852490
821029,0,672305,63052795
687330,1,890105,63045737
704042,1,720245,13275624
723813,1,697997,14466115
780716,0,712430,25557728
567783,1,1981017,66878592
713563,1,708323,1753689
711667,2,2040565,11427583
716294,1,691159,10569902
669997,0,749388,43412656
758212,1,727741,43406974
694281,1,690905,14464267
730227,0,715415,56308859
713701,1,906320,66877387
732320,0,752967,13277317
698356,0,737352,66874995
702994,1,792435,31792542
711910,1,711921,48345537
904884,0,706554,56309155
732627,1,740227,31794016
713725,0,728397,1215082
971485,1,884124,66874137
713814,0,720404,80102077
725191,0,621910,80095655
734978,2,2040565,57830486
706739,1,935313,63052171
576695,1,711633,66880633
696266,1,703155,32210508
670078,0,741370,7852260
712955,1,701304,1759036
753934,0,742292,11058604
737734,1,812975,56302484
713336,1,708603,56305285
700764,1,714794,32211680
752932,1,696857,63048620
698771,0,677389,48379809
767032,2,2040565,25557470
720046,1,733572,49564984
737680,1,713558,31790563
715904,1,787811,25558047
801517,0,707323,48378786
702039,0,739736,66874273
693110,1,728261,80099493
640514,0,577717,63046108
714940,1,711600,1213833
584371,1,695239,43407606
731580,1,718019,56306092
701325,1,766297,63047073
713997,1,724100,10573777
712919,1,731879,25558683
685217,1,1256646,10572835
767584,1,848544,49565163
714016,1,705563,25559977
740040,0,704145,66877381
728279,1,715546,14462271
641212,0,796456,56306131
595447,1,668628,31791462
707876,1,705556,1213882
662548,1,666534,11053762
697467,1,588951,80099228
762575,1,732447,57824691
694130,1,710732,3106011
646947,0,697966,48382135
712269,0,713736,14465967
744052,1,464846,49570056
686693,1,690866,11057897
711398,1,711882,7852264
707412,1,676108,13275355
698075,0,722093,3107877
673481,1,715198,7845989
698457,0,721474,11427138
679746,1,716958,10574202
1170221,3,1960968,52125824
713701,1,753182,14465298
770557,1,710759,66874512
806101,1,682473,48341519
722490,1,784768,32212031
712107,0,757059,63045747
713346,2,2040565,7850177
716135,0,693586,28579553
712553,0,713919,80097297
713701,0,592642,56308273
679531,1,591567,52121987
707182,1,703278,7850973
620185,0,752624,25559541
739435,1,736062,32215439
837561,0,710568,57826022
713336,2,2040565,1760319
712612,0,686197,80096920
736934,1,695508,25557342
654019,0,730282,66877039
695508,0,274074,25557342
728138,0,732775,3104199
680009,0,729162,66877441
709058,0,702941,1755278
914528,0,727118,57830352
712004,1,703083,1211402
759515,1,737214,13275378
727235,1,712382,7846990
713743,1,749530,52120464
713444,1,663936,43408732
691654,0,711098,25560185
737987,0,663839,43412836
686684,0,709327,13277974
765409,0,743149,48341053
732617,1,709799,74524223
726218,0,712821,10570807
712531,1,714545,43410464
694995,1,714036,56304399
713378,1,715781,63052249
698114,0,696398,10572860
714250,1,794182,66876139
714451,1,709635,13279097
731074,1,750522,80095490
785140,1,717143,48378127
808049,1,700020,74525303
742688,1,719226,7852382
733322,1,608902,74841451
684241,2,2040565,48379696
712886,1,723806,1217293
720225,0,699837,1754222
728369,1,687841,43407711
740193,1,720784,74839899
347566,0,710072,11056800
718106,0,713366,32213293
762162,1,713234,80099155
713892,0,713284,13276724
744647,0,706968,31793975
887479,1,713474,80101832
685556,1,741757,11055418
699673,1,813022,48345899
688810,0,740528,63047129
709854,0,706483,3106866
1376868,1,762850,25560266
719495,1,722266,32213554
858545,1,733681,74841598
733106,2,2040565,14462812
712659,1,680558,74838773
733664,0,714105,28575364
699171,0,693713,10569645
686762,1,687328,66879879
612685,0,709195,31794782
555266,0,721841,57825459
697791,2,2040565,28575560
706467,2,2040565,48342566
728672,0,704281,1212429
732376,0,724179,7850536
732571,1,705236,11426038
739398,0,586879,49569853
580707,0,704636,52125460
270116,1,710616,10570031
868647,0,713357,66876420
734641,0,701660,3103162
618730,1,694726,49568111
863229,1,707765,49571045
311296,0,722235,10573074
731576,1,715343,74527900
803801,0,632998,49567099
697167,0,775594,25560567
703413,1,721756,25561530
743141,1,669088,49569273
710266,1,714197,56304565
665785,1,714604,14465760
708589,1,765023,43411615
620198,0,713958,25558003
712226,1,787911,28576786
698725,1,666727,10574369
763144,0,744384,13276913
717968,1,715021,10572106
693420,1,712540,49571130
717947,1,663100,11057937
704725,1,723387,1757259
698879,0,743971,49565041
889618,1,768639,74841880
622972,1,943843,74523029
725169,0,710674,32210853
562746,1,731183,57826265
676917,1,713474,10569675
741892,0,718172,7852632
1019619,1,729919,74522978
715673,0,712673,1212129
292073,1,726511,74840921
702363,1,713194,28577190
707380,1,734071,63050146
549859,0,740775,52122722
697721,1,694159,57829645
721864,1,720703,11054885
713767,1,717414,3102412
715093,0,713947,43408768
534748,1,708208,56302375
714890,1,713122,11055235
708402,1,743946,11425421
718966,0,710884,48381519
705684,0,715477,7851290
606991,1,779101,63045969
724764,0,715212,1753969
292073,0,717518,1756567
713489,0,692530,10571603
700438,1,708589,7851968
743983,1,683664,11425040
777585,1,667183,49565338
700341,0,743946,10568073
671030,0,632930,32214937
855563,1,736429,80100237
716343,1,258687,56308785
708665,0,711000,7852596
712312,1,729413,1757888
640514,0,624391,43413064
692864,1,697801,63046566
543249,0,754038,52124900
739311,0,724620,14460697
701140,1,685448,11056408
713947,1,702257,49566780
743107,1,709398,10574050
703848,1,713474,56303952
766901,0,705759,43409077
718375,0,646982,63046281
710579,2,2040565,63050750
715008,1,714205,31789433
706416,1,713563,1756498
713234,0,551980,43410228
710245,0,544725,66873754
741105,0,672663,48341687
850830,0,687767,80099156
719454,0,705669,1213398
734666,0,712829,3106815
713468,0,716804,1214128
668999,0,617029,32214049
555195,1,691739,49571740
747095,0,713814,13273198
671863,0,713725,14460087
727459,1,739060,10571310
790603,0,702081,63049124
708212,1,670407,11424510
720101,1,738062,28575488
718932,0,735007,48345570
706430,0,726264,7852222
556439,1,706895,80100044
704847,1,767306,48381541
713736,0,717759,80100968
669551,0,708802,11057172
774694,0,724581,14459800
631640,1,689945,25558608
691167,0,711435,11058875
690622,1,719533,63048563
1009614,1,292073,74529320
713619,0,675790,10573697
727409,0,25408,11424858
633756,0,1020595,74841547
705197,1,735117,48379114
715515,0,701876,32215466
576545,1,716825,32215159
709672,1,703691,11054212
624820,1,721306,48341938
728311,0,692506,66879194
712019,1,723136,7852438
914516,0,831422,57828716
713701,0,712948,1759526
725110,1,690493,43413057
711567,1,716123,11054977
706978,1,741639,13275492
713639,1,712927,14460577
718066,1,712967,1758186
761076,1,701996,32214798
620022,0,719748,48341130
715062,0,878786,52124499
730856,0,1256646,49567299
684085,1,390135,57828212
696835,1,698086,3104791
714116,0,672322,28576692
689901,0,728007,11427571
690388,1,691247,48340483
713743,1,705270,1211154
713767,1,714431,11424554
1376868,0,792850,48339332
719207,1,704558,14460053
714258,1,631243,32214485
679080,1,668090,14461443
713028,0,713743,1755458
649224,0,642851,74841190
713307,1,740245,13275792
730198,0,719307,80101720
700346,2,2040565,80097819
715540,0,712435,13274456
705681,0,747957,25559903
734693,1,638057,31790322
722801,1,697858,1758614
698285,1,438018,31790612
717288,1,716944,25563657
714001,0,710234,56304036
713929,1,665617,11427689
768261,0,584044,43410949
547161,1,713701,74525426
784649,1,720203,48340250
661605,1,709279,48341191
734328,1,724633,25563048
713947,0,712604,80101948
714483,0,710110,11059509
678931,1,1376868,11058744
547154,1,745062,48379236
724835,0,727829,1216013
700346,1,696523,28575468
727310,1,626787,31792339
604307,0,662709,48382665
623730,0,693731,48340619
812928,1,714698,74524431
750836,1,707660,11423212
694797,1,672102,56309534
690425,1,696169,48376487
706227,0,713270,31788533
713738,1,786167,49570865
726784,0,735961,66879676
712089,1,713909,57827276
691331,1,779410,52123797
722788,1,673512,48342034
724427,1,438701,52125434
746483,1,737847,11422434
718240,1,704998,1213454
679455,0,684293,28577659
673649,1,706806,48382339
680150,0,752014,52122721
715993,1,713318,1757532
699088,1,677818,74838548
956218,1,945674,80100911
738416,1,713736,31789285
697489,1,1376868,1757993
714476,1,713701,74838196
724608,0,721456,1212423
775274,1,626880,66880292
998947,1,694902,74527060
675555,1,713318,57824340
703285,0,737635,48377017
712773,0,716705,1757179
715438,1,709131,56306762
666779,1,715634,28580617
724151,0,740850,13276547
706442,0,700696,74524711
778942,0,655935,48378399
747506,1,735150,11058429
759601,1,631770,28580765
631565,0,563937,66874314
739562,0,666782,11426802
810198,0,709969,63047384
713892,0,732454,48344125
709315,1,711410,49567216
741847,1,713736,14459288
673804,0,754543,43412517
571657,0,1021733,74844165
712292,0,723639,1216723
705110,0,686108,7849201
695098,1,717546,7852841
702545,1,717894,11055272
739193,1,661409,57830698
711948,1,708849,74841918
713245,2,2040565,49564974
781020,0,714216,32211284
741705,0,737238,74842677
713474,1,801266,66875334
713489,1,635787,31793767
865865,1,661888,56309512
712604,1,583269,48380126
714361,0,672908,43409943
713814,0,727609,1757611
719288,0,644164,31793456
1071689,3,1812990,48341815
716212,1,680503,13275704
724133,1,712718,13278086
692495,1,743665,25562253
661036,0,742736,10571798
744355,0,453567,10569085
722996,0,745341,25559091
729046,0,704392,3102286
694233,1,715272,7850409
1963161,0,713776,1211160
681217,1,703278,10568598
734662,2,2040565,3106242
714909,1,721411,1757911
716514,0,715032,11423864
713919,2,2040565,7847049
802929,0,463066,56305620
720727,0,689733,25563961
749808,1,600446,63049686
713389,0,658923,14463948
722190,1,714237,11055509
715502,1,790603,74839241
821887,1,666110,74841660
713563,0,1039272,80099873
710668,1,713997,13277070
704534,1,670061,10571600
851627,1,682977,48378786
737214,1,735912,13275378
706446,1,714142,1759139
803150,0,783938,28575590
731985,0,680751,7845866
582537,0,491626,32213481
725704,0,730858,28578466
716044,1,711227,7845870
885594,1,721545,49567725
684491,1,802411,49565971
713997,1,706592,3102522
879524,1,785539,80102628
728256,0,712691,10572682
727288,1,714666,49571428
741563,1,716014,25561861
714083,0,855759,48340835
595447,1,694946,31791502
725577,1,731399,7850710
656932,1,742648,32217266
745140,1,756789,13279065
726556,1,715330,1213809
729820,0,703054,1757403
658832,1,713919,11058661
713736,1,714867,14463428
578901,0,579548,32211187
658191,1,742487,48343726
767440,1,765582,13277619
714526,1,785862,43412263
773660,0,742990,48342941
718873,1,750679,43411536
668014,1,673163,10571603
702710,0,708185,32217043
713725,1,705248,1217074
711711,1,673469,14463808
740184,1,713468,11422771
543443,1,743520,63049326
666234,1,701792,11056388
713814,0,65334,11424741
758308,1,152204,66875607
721531,0,627163,56306111
749958,0,761353,74526504
716448,1,737418,63050608
713489,1,1376868,7852632
748821,1,699663,14460040
643458,1,723314,52123217
728025,0,732544,7850945
715343,0,723271,74527878
709553,0,714225,66878990
