date,count,start,end,type
"20160529T000000",15182,5685391,5700572,1
"20160814T000000",15256,6855326,6870581,1
"20150908T000000",14746,1717570,1732315,1
"20170102T000000",15306,9000992,9016297,1
"20151004T000000",14801,2102770,2117570,1
"20161014T000000",15171,7782576,7797746,1
"20161114T000000",15118,8253616,8268733,1
"20150929T000000",14752,2028671,2043422,1
"20151126T000000",14940,2895270,2910209,1
"20160223T000000",15195,4234676,4249870,1
"20150706T000000",14475,776252,790726,1
"20151201T000000",15109,2969863,2984971,1
"20160202T000000",14965,3917129,3932093,1
"20151228T000000",15177,3374763,3389939,1
"20170112T000000",15207,9153046,9168252,1
"20150906T000000",15103,1687603,1702705,1
"20170927T000000",15406,13097654,13113059,1
"20171227T000000",15368,14490016,14505383,1
"20170618T000000",15259,11551285,11566543,1
"20160312T000000",15333,4506058,4521390,1
"20170611T000000",15343,11444539,11459881,1
"20151231T000000",15260,3419656,3434915,1
"20161227T000000",15270,8909363,8924632,1
"20170923T000000",15338,13036086,13051423,1
"20170903T000000",15288,12729926,12745213,1
"20170129T000000",15403,9411852,9427254,1
"20150918T000000",15040,1865653,1880692,1
"20170912T000000",15383,12867421,12882803,1
"20160409T000000",15290,4928382,4943671,1
"20150604T000000",14245,315319,329563,1
"20151016T000000",14640,2281748,2296387,1
"20161116T000000",15039,8284148,8299186,1
"20171102T000000",15287,13648640,13663926,1
"20161218T000000",15262,8772262,8787523,1
"20170107T000000",15070,9077439,9092508,1
"20171205T000000",15283,14153234,14168516,1
"20160816T000000",15029,6885641,6900669,1
"20171223T000000",15205,14429084,14444288,1
"20160413T000000",15392,4988641,5004032,1
"20150920T000000",14703,1895249,1909951,1
"20160206T000000",15053,3977079,3992131,1
"20160920T000000",14910,7417387,7432296,1
"20161010T000000",15248,7721585,7736832,1
"20160225T000000",14990,4265028,4280017,1
"20151105T000000",14842,2580465,2595306,1
"20161019T000000",14986,7858844,7873829,1
"20171108T000000",15061,13740542,13755602,1
"20170414T000000",15392,10557411,10572802,1
"20160315T000000",15013,4551314,4566326,1
"20170108T000000",15110,9092509,9107618,1
"20171114T000000",15261,13832066,13847326,1
"20151119T000000",14907,2790215,2805121,1
"20150818T000000",14846,1407329,1422174,1
"20161210T000000",15335,8649749,8665083,1
"20151106T000000",14951,2595307,2610257,1
"20160811T000000",15730,6809659,6825388,1
"20160107T000000",14890,3525786,3540675,1
"20150730T000000",14560,1126969,1141528,1
"20160824T000000",15192,7007275,7022466,1
"20151031T000000",15005,2505616,2520620,1
"20160508T000000",15076,5366818,5381893,1
"20150905T000000",14711,1672892,1687602,1
"20150812T000000",14697,1318951,1333647,1
"20160302T000000",15209,4355359,4370567,1
"20170723T000000",15491,12086697,12102187,1
"20150703T000000",14659,732626,747284,1
"20170305T000000",15326,9946838,9962163,1
"20160812T000000",14904,6825389,6840292,1
"20170925T000000",15418,13066845,13082262,1
"20170529T000000",15169,11245797,11260965,1
"20160709T000000",15191,6307524,6322714,1
"20170201T000000",15120,9457506,9472625,1
"20170304T000000",15259,9931579,9946837,1
"20170317T000000",15284,10129595,10144878,1
"20170315T000000",15564,10098509,10114072,1
"20170802T000000",14955,12239905,12254859,1
"20171208T000000",15250,14199141,14214390,1
"20160827T000000",15085,7052916,7068000,1
"20150825T000000",14729,1510241,1524969,1
"20160204T000000",15256,3946831,3962086,1
"20170918T000000",15095,12959783,12974877,1
"20151121T000000",15035,2820293,2835327,1
"20161225T000000",15339,8878848,8894186,1
"20160424T000000",15412,5155291,5170702,1
"20170808T000000",15307,12331546,12346852,1
"20160331T000000",14983,4792168,4807150,1
"20160722T000000",15302,6505164,6520465,1
"20170619T000000",15207,11566544,11581750,1
"20161101T000000",14895,8056129,8071023,1
"20171226T000000",15327,14474689,14490015,1
"20170113T000000",15166,9168253,9183418,1
"20171112T000000",15189,13801452,13816640,1
"20170209T000000",15367,9579653,9595019,1
"20160301T000000",15072,4340287,4355358,1
"20151107T000000",14946,2610258,2625203,1
"20170125T000000",15311,9350562,9365872,1
"20170308T000000",15028,9992748,10007775,1
"20150804T000000",15183,1200653,1215835,1
"20170822T000000",15520,12545540,12561059,1
"20170110T000000",15138,9122662,9137799,1
"20160926T000000",14955,7508482,7523436,1
"20170106T000000",15408,9062031,9077438,1
"20170105T000000",15118,9046913,9062030,1
"20160505T000000",15111,5321614,5336724,1
"20160428T000000",15134,5215842,5230975,1
"20160509T000000",15033,5381894,5396926,1
"20160607T000000",15033,5822018,5837050,1
"20170809T000000",15177,12346853,12362029,1
"20160923T000000",15214,7463180,7478393,1
"20150820T000000",14556,1436867,1451422,1
"20150901T000000",14741,1613911,1628651,1
"20160522T000000",15219,5578850,5594068,1
"20160613T000000",14988,5913070,5928057,1
"20160426T000000",15156,5185775,5200930,1
"20170208T000000",15473,9564180,9579652,1
"20171125T000000",15626,13999976,14015601,1
"20160930T000000",15320,7569094,7584413,1
"20150926T000000",14438,1984296,1998733,1
"20161011T000000",15233,7736833,7752065,1
"20160922T000000",15433,7447747,7463179,1
"20151124T000000",15037,2865336,2880372,1
"20160817T000000",14929,6900670,6915598,1
"20160810T000000",15294,6794365,6809658,1
"20161008T000000",15252,7691330,7706581,1
"20160815T000000",15059,6870582,6885640,1
"20160418T000000",15407,5064647,5080053,1
"20160126T000000",15165,3811283,3826447,1
"20170603T000000",15646,11321797,11337442,1
"20160405T000000",14630,4868159,4882788,1
"20170713T000000",15341,11933502,11948842,1
"20161221T000000",15300,8817887,8833186,1
"20150808T000000",14911,1259832,1274742,1
"20160907T000000",15261,7219935,7235195,1
"20160707T000000",15162,6277055,6292216,1
"20170722T000000",15375,12071322,12086696,1
"20150515T000000",13095,40088,53182,1
"20150608T000000",14130,372135,386264,1
"20150903T000000",14830,1643284,1658113,1
"20160720T000000",15270,6474776,6490045,1
"20170621T000000",15493,11597214,11612706,1
"20160203T000000",14737,3932094,3946830,1
"20160703T000000",15326,6216971,6232296,1
"20160524T000000",15487,5609250,5624736,1
"20161230T000000",15076,8955116,8970191,1
"20171123T000000",15610,13969340,13984949,1
"20170131T000000",15154,9442352,9457505,1
"20171213T000000",15354,14275532,14290885,1
"20160603T000000",15276,5761111,5776386,1
"20171018T000000",15571,13418893,13434463,1
"20151227T000000",14847,3359916,3374762,1
"20150713T000000",14782,878465,893246,1
"20151021T000000",14792,2356633,2371424,1
"20170331T000000",15491,10343824,10359314,1
"20170313T000000",14995,10068396,10083390,1
"20150520T000000",13741,106362,120102,1
"20171109T000000",15170,13755603,13770772,1
"20170919T000000",15120,12974878,12989997,1
"20170622T000000",15184,11612707,11627890,1
"20160729T000000",15133,6611910,6627042,1
"20170503T000000",15322,10848025,10863346,1
"20170928T000000",15113,13113060,13128172,1
"20161206T000000",15474,8588936,8604409,1
"20160308T000000",14977,4445805,4460781,1
"20171107T000000",15283,13725259,13740541,1
"20160116T000000",15111,3660729,3675839,1
"20160525T000000",15064,5624737,5639800,1
"20170921T000000",15116,13005581,13020696,1
"20170312T000000",14927,10053469,10068395,1
"20160820T000000",15255,6945945,6961199,1
"20170508T000000",15122,10924171,10939292,1
"20160504T000000",15022,5306592,5321613,1
"20161231T000000",15375,8970192,8985566,1
"20170314T000000",15118,10083391,10098508,1
"20170504T000000",15299,10863347,10878645,1
"20160628T000000",15154,6140937,6156090,1
"20170930T000000",14954,13143454,13158407,1
"20150708T000000",14691,805493,820183,1
"20160819T000000",15148,6930797,6945944,1
"20150710T000000",14715,834630,849344,1
"20171204T000000",15160,14138074,14153233,1
"20151221T000000",14815,3269818,3284632,1
"20150628T000000",14450,659834,674283,1
"20170829T000000",15263,12653603,12668865,1
"20170922T000000",15389,13020697,13036085,1
"20170911T000000",15537,12851884,12867420,1
"20150731T000000",14934,1141529,1156462,1
"20160124T000000",15157,3780859,3796015,1
"20151023T000000",14746,2386314,2401059,1
"20171105T000000",15164,13694504,13709667,1
"20151207T000000",15126,3060164,3075289,1
"20150601T000000",13991,272864,286854,1
"20171017T000000",15435,13403458,13418892,1
"20171224T000000",15214,14444289,14459502,1
"20170328T000000",15397,10297980,10313376,1
"20160902T000000",15169,7144119,7159287,1
"20161125T000000",15239,8421523,8436761,1
"20150519T000000",13581,92781,106361,1
"20150531T000000",14121,258743,272863,1
"20170423T000000",15544,10695003,10710546,1
"20151214T000000",15000,3164914,3179913,1
"20150606T000000",14147,343882,358028,1
"20171019T000000",15555,13434464,13450018,1
"20170522T000000",15449,11138232,11153680,1
"20170404T000000",15089,10405072,10420160,1
"20151118T000000",15200,2775015,2790214,1
"20161124T000000",15268,8406255,8421522,1
"20160129T000000",15211,3856248,3871458,1
"20150607T000000",14106,358029,372134,1
"20160201T000000",15479,3901650,3917128,1
"20160724T000000",15135,6535856,6550990,1
"20150620T000000",14568,544994,559561,1
"20160102T000000",15190,3450112,3465301,1
"20171022T000000",15210,13480676,13495885,1
"20160624T000000",14958,6079961,6094918,1
"20170225T000000",15417,9823983,9839399,1
"20150801T000000",14669,1156463,1171131,1
"20170306T000000",15541,9962164,9977704,1
"20161215T000000",15435,8726428,8741862,1
"20160606T000000",15228,5806790,5822017,1
"20160718T000000",15351,6444350,6459700,1
"20150722T000000",14352,1010384,1024735,1
"20160408T000000",15096,4913286,4928381,1
"20161209T000000",14866,8634883,8649748,1
"20160830T000000",15275,7098672,7113946,1
"20161021T000000",15067,7888923,7903989,1
"20170608T000000",15174,11398944,11414117,1
"20170704T000000",15180,11795478,11810657,1
"20161127T000000",15169,8451974,8467142,1
"20170413T000000",15258,10542153,10557410,1
"20170109T000000",15043,9107619,9122661,1
"20151012T000000",14866,2222280,2237145,1
"20160330T000000",15084,4777084,4792167,1
"20170908T000000",15319,12805782,12821100,1
"20160629T000000",15184,6156091,6171274,1
"20161016T000000",15269,7813055,7828323,1
"20150912T000000",14957,1776711,1791667,1
"20160215T000000",15283,4113203,4128485,1
"20151211T000000",14991,3120014,3135004,1
"20160311T000000",15251,4490807,4506057,1
"20171012T000000",15256,13326376,13341631,1
"20150930T000000",15001,2043423,2058423,1
"20170425T000000",15383,10725660,10741042,1
"20170512T000000",15345,10985253,11000597,1
"20170322T000000",15176,10205909,10221084,1
"20151218T000000",14914,3224821,3239734,1
"20151113T000000",14956,2700566,2715521,1
"20151202T000000",15040,2984972,3000011,1
"20151117T000000",15221,2759794,2775014,1
"20160128T000000",14966,3841282,3856247,1
"20160108T000000",14918,3540676,3555593,1
"20160205T000000",14992,3962087,3977078,1
"20170812T000000",15342,12392419,12407760,1
"20160701T000000",15296,6186331,6201626,1
"20161012T000000",15262,7752066,7767327,1
"20161110T000000",15339,8193394,8208732,1
"20150605T000000",14318,329564,343881,1
"20160911T000000",15009,7281411,7296419,1
"20150727T000000",14731,1082695,1097425,1
"20171128T000000",15294,14046113,14061406,1
"20170127T000000",15442,9381257,9396698,1
"20170421T000000",15538,10664311,10679848,1
"20160328T000000",15442,4746395,4761836,1
"20170801T000000",15379,12224526,12239904,1
"20151220T000000",14856,3254962,3269817,1
"20160730T000000",15283,6627043,6642325,1
"20160501T000000",15344,5260954,5276297,1
"20170318T000000",15570,10144879,10160448,1
"20160303T000000",14906,4370568,4385473,1
"20161020T000000",15093,7873830,7888922,1
"20151001T000000",14437,2058424,2072860,1
"20170101T000000",15425,8985567,9000991,1
"20160908T000000",15286,7235196,7250481,1
"20150821T000000",14865,1451423,1466287,1
"20171104T000000",15298,13679206,13694503,1
"20161129T000000",15052,8482396,8497447,1
"20170513T000000",15223,11000598,11015820,1
"20171203T000000",15228,14122846,14138073,1
"20160519T000000",15059,5533570,5548628,1
"20161027T000000",15198,7980239,7995436,1
"20170804T000000",15204,12270615,12285818,1
"20161001T000000",15365,7584414,7599778,1
"20160630T000000",15056,6171275,6186330,1
"20150622T000000",14491,573958,588448,1
"20160416T000000",15057,5034269,5049325,1
"20160619T000000",15106,6004198,6019303,1
"20150524T000000",13799,161248,175046,1
"20160728T000000",15419,6596491,6611909,1
"20160513T000000",15312,5442233,5457544,1
"20170302T000000",15696,9900483,9916178,1
"20151205T000000",15142,3029903,3045044,1
"20160927T000000",15326,7523437,7538762,1
"20160228T000000",15203,4310214,4325416,1
"20160608T000000",15391,5837051,5852441,1
"20160903T000000",15295,7159288,7174582,1
"20150528T000000",14180,216740,230919,1
"20150910T000000",14845,1746975,1761819,1
"20171011T000000",15205,13311171,13326375,1
"20161207T000000",15165,8604410,8619574,1
"20170411T000000",15160,10511689,10526848,1
"20160507T000000",15074,5351744,5366817,1
"20160813T000000",15033,6840293,6855325,1
"20160626T000000",15200,6110279,6125478,1
"20160214T000000",15055,4098148,4113202,1
"20170926T000000",15391,13082263,13097653,1
"20160714T000000",15204,6383486,6398689,1
"20170311T000000",15134,10038335,10053468,1
"20170715T000000",15472,11964209,11979680,1
"20160915T000000",15243,7341857,7357099,1
"20160912T000000",14916,7296420,7311335,1
"20150511T000000",3349,0,3348,1
"20151130T000000",15013,2954850,2969862,1
"20171127T000000",15252,14030861,14046112,1
"20150806T000000",14890,1230390,1245279,1
"20170202T000000",15283,9472626,9487908,1
"20150629T000000",14595,674284,688878,1
"20170409T000000",15251,10481346,10496596,1
"20170620T000000",15463,11581751,11597213,1
"20161107T000000",15348,8147390,8162737,1
"20150729T000000",14915,1112054,1126968,1
"20170403T000000",15435,10389637,10405071,1
"20161025T000000",15312,7949501,7964812,1
"20170118T000000",15343,9244332,9259674,1
"20160217T000000",15201,4144162,4159362,1
"20170625T000000",15262,11658207,11673468,1
"20150807T000000",14552,1245280,1259831,1
"20150816T000000",14691,1377806,1392496,1
"20160226T000000",15232,4280018,4295249,1
"20160326T000000",14992,4716586,4731577,1
"20171215T000000",15152,14306309,14321460,1
"20160122T000000",15340,3750622,3765961,1
"20160322T000000",14991,4656131,4671121,1
"20170604T000000",15443,11337443,11352885,1
"20161013T000000",15248,7767328,7782575,1
"20170216T000000",15367,9687080,9702446,1
"20160425T000000",15072,5170703,5185774,1
"20151102T000000",15075,2535643,2550717,1
"20160523T000000",15181,5594069,5609249,1
"20151109T000000",15195,2640193,2655387,1
"20171118T000000",15068,13893188,13908255,1
"20150614T000000",14531,457947,472477,1
"20170417T000000",15188,10603244,10618431,1
"20171015T000000",15366,13372450,13387815,1
"20150802T000000",14905,1171132,1186036,1
"20160229T000000",14870,4325417,4340286,1
"20151215T000000",15110,3179914,3195023,1
"20160411T000000",15002,4958684,4973685,1
"20150928T000000",14923,2013748,2028670,1
"20170613T000000",15227,11475153,11490379,1
"20170321T000000",15215,10190694,10205908,1
"20170811T000000",15203,12377216,12392418,1
"20161130T000000",15125,8497448,8512572,1
"20150916T000000",14727,1835976,1850702,1
"20171122T000000",15130,13954210,13969339,1
"20170827T000000",15439,12622621,12638059,1
"20170914T000000",15398,12898243,12913640,1
"20160123T000000",14897,3765962,3780858,1
"20150824T000000",14682,1495559,1510240,1
"20151206T000000",15119,3045045,3060163,1
"20150616T000000",14660,486860,501519,1
"20150919T000000",14556,1880693,1895248,1
"20151008T000000",14851,2162568,2177418,1
"20160809T000000",15214,6779151,6794364,1
"20160120T000000",15139,3720569,3735707,1
"20171010T000000",14947,13296224,13311170,1
"20161216T000000",15119,8741863,8756981,1
"20160821T000000",15321,6961200,6976520,1
"20160823T000000",15361,6991914,7007274,1
"20160622T000000",15220,6049726,6064945,1
"20160327T000000",14817,4731578,4746394,1
"20171228T000000",15356,14505384,14520739,1
"20160423T000000",15090,5140201,5155290,1
"20160412T000000",14955,4973686,4988640,1
"20160511T000000",15169,5411956,5427124,1
"20160917T000000",15163,7372287,7387449,1
"20171103T000000",15279,13663927,13679205,1
"20151203T000000",14730,3000012,3014741,1
"20170706T000000",15528,11825988,11841515,1
"20151029T000000",15023,2475685,2490707,1
"20161117T000000",15292,8299187,8314478,1
"20170615T000000",15220,11505652,11520871,1
"20150810T000000",14880,1289191,1304070,1
"20150702T000000",14560,718066,732625,1
"20170705T000000",15330,11810658,11825987,1
"20170718T000000",15228,12010110,12025337,1
"20160518T000000",15236,5518334,5533569,1
"20160404T000000",15335,4852824,4868158,1
"20161214T000000",15420,8711008,8726427,1
"20150809T000000",14448,1274743,1289190,1
"20170205T000000",15436,9518385,9533820,1
"20150709T000000",14446,820184,834629,1
"20160807T000000",15080,6748855,6763934,1
"20170515T000000",15236,11031036,11046271,1
"20170307T000000",15043,9977705,9992747,1
"20171225T000000",15186,14459503,14474688,1
"20170429T000000",15300,10787087,10802386,1
"20170626T000000",15349,11673469,11688817,1
"20161023T000000",15136,7919136,7934271,1
"20171005T000000",15393,13219493,13234885,1
"20160510T000000",15029,5396927,5411955,1
"20150603T000000",14345,300974,315318,1
"20170227T000000",15127,9854857,9869983,1
"20160610T000000",14799,5867624,5882422,1
"20170915T000000",15353,12913641,12928993,1
"20171201T000000",15512,14091996,14107507,1
"20161015T000000",15308,7797747,7813054,1
"20170217T000000",14907,9702447,9717353,1
"20161121T000000",15404,8360078,8375481,1
"20170206T000000",15107,9533821,9548927,1
"20160115T000000",15084,3645645,3660728,1
"20151027T000000",14727,2446020,2460746,1
"20170527T000000",15113,11215130,11230242,1
"20160623T000000",15015,6064946,6079960,1
"20160527T000000",15240,5655167,5670406,1
"20170327T000000",15417,10282563,10297979,1
"20170711T000000",15499,11902577,11918075,1
"20170207T000000",15252,9548928,9564179,1
"20170426T000000",15315,10741043,10756357,1
"20161229T000000",15219,8939897,8955115,1
"20170528T000000",15554,11230243,11245796,1
"20150701T000000",14620,703446,718065,1
"20151229T000000",14754,3389940,3404693,1
"20160121T000000",14914,3735708,3750621,1
"20171007T000000",15520,13250316,13265835,1
"20160112T000000",15051,3600668,3615718,1
"20160414T000000",15122,5004033,5019154,1
"20170111T000000",15246,9137800,9153045,1
"20171115T000000",15132,13847327,13862458,1
"20150718T000000",14947,951524,966470,1
"20170406T000000",15125,10435586,10450710,1
"20160625T000000",15360,6094919,6110278,1
"20170211T000000",15218,9610270,9625487,1
"20170614T000000",15272,11490380,11505651,1
"20151129T000000",14884,2939966,2954849,1
"20151116T000000",14851,2744943,2759793,1
"20150514T000000",12848,27240,40087,1
"20171120T000000",15338,13923513,13938850,1
"20170817T000000",15373,12468902,12484274,1
"20161118T000000",15083,8314479,8329561,1
"20161212T000000",15223,8680465,8695687,1
"20160826T000000",15173,7037743,7052915,1
"20170828T000000",15543,12638060,12653602,1
"20170510T000000",15342,10954438,10969779,1
"20170517T000000",15191,11061844,11077034,1
"20150721T000000",14537,995847,1010383,1
"20161018T000000",15159,7843685,7858843,1
"20170502T000000",15175,10832850,10848024,1
"20170219T000000",15004,9732680,9747683,1
"20171220T000000",15437,14382937,14398373,1
"20170325T000000",15618,10251672,10267289,1
"20160110T000000",15048,3570549,3585596,1
"20160516T000000",15326,5487696,5503021,1
"20170701T000000",15537,11749762,11765298,1
"20160210T000000",15476,4037656,4053131,1
"20160618T000000",15100,5989098,6004197,1
"20170310T000000",15477,10022858,10038334,1
"20151018T000000",15113,2311451,2326563,1
"20160403T000000",15281,4837543,4852823,1
"20170813T000000",15116,12407761,12422876,1
"20171013T000000",15579,13341632,13357210,1
"20170524T000000",15427,11168915,11184341,1
"20161105T000000",15415,8116949,8132363,1
"20171212T000000",15429,14260103,14275531,1
"20150630T000000",14567,688879,703445,1
"20160727T000000",15560,6580931,6596490,1
"20150610T000000",14092,400742,414833,1
"20171216T000000",15153,14321461,14336613,1
"20170212T000000",15468,9625488,9640955,1
"20160520T000000",15108,5548629,5563736,1
"20160220T000000",15056,4189723,4204778,1
"20160901T000000",15078,7129041,7144118,1
"20151224T000000",14968,3314545,3329512,1
"20170708T000000",15330,11856795,11872124,1
"20150803T000000",14616,1186037,1200652,1
"20170601T000000",15153,11291237,11306389,1
"20160621T000000",14988,6034738,6049725,1
"20161223T000000",15128,8848379,8863506,1
"20171129T000000",15326,14061407,14076732,1
"20160906T000000",15049,7204886,7219934,1
"20151025T000000",14971,2416010,2430980,1
"20160526T000000",15366,5639801,5655166,1
"20170330T000000",15242,10328582,10343823,1
"20160307T000000",15092,4430713,4445804,1
"20170104T000000",15204,9031709,9046912,1
"20171218T000000",15587,14352022,14367608,1
"20170402T000000",15209,10374428,10389636,1
"20151114T000000",14760,2715522,2730281,1
"20160109T000000",14955,3555594,3570548,1
"20160512T000000",15108,5427125,5442232,1
"20171021T000000",15286,13465390,13480675,1
"20161115T000000",15414,8268734,8284147,1
"20150904T000000",14778,1658114,1672891,1
"20150911T000000",14891,1761820,1776710,1
"20171001T000000",15024,13158408,13173431,1
"20161222T000000",15192,8833187,8848378,1
"20160212T000000",14921,4067908,4082828,1
"20170826T000000",15463,12607158,12622620,1
"20160221T000000",14795,4204779,4219573,1
"20150517T000000",13265,66207,79471,1
"20160916T000000",15187,7357100,7372286,1
"20170805T000000",15227,12285819,12301045,1
"20161208T000000",15308,8619575,8634882,1
"20171210T000000",15103,14229401,14244503,1
"20150615T000000",14382,472478,486859,1
"20160914T000000",15163,7326694,7341856,1
"20170628T000000",15363,11703841,11719203,1
"20170720T000000",15498,12040700,12056197,1
"20170920T000000",15583,12989998,13005580,1
"20170721T000000",15124,12056198,12071321,1
"20160503T000000",15182,5291410,5306591,1
"20160313T000000",15103,4521391,4536493,1
"20170729T000000",15292,12178560,12193851,1
"20170505T000000",15134,10878646,10893779,1
"20171117T000000",15177,13878011,13893187,1
"20161006T000000",15283,7660780,7676062,1
"20160928T000000",15226,7538763,7553988,1
"20160929T000000",15105,7553989,7569093,1
"20171020T000000",15371,13450019,13465389,1
"20170407T000000",15273,10450711,10465983,1
"20160106T000000",14924,3510862,3525785,1
"20171029T000000",15246,13586945,13602190,1
"20160726T000000",14916,6566015,6580930,1
"20160407T000000",15147,4898139,4913285,1
"20160822T000000",15393,6976521,6991913,1
"20170222T000000",15319,9778352,9793670,1
"20170728T000000",15424,12163136,12178559,1
"20160806T000000",15369,6733486,6748854,1
"20161202T000000",15292,8527670,8542961,1
"20171207T000000",15130,14184011,14199140,1
"20150625T000000",14259,616977,631235,1
"20161123T000000",15482,8390773,8406254,1
"20170123T000000",15169,9320134,9335302,1
"20160710T000000",15025,6322715,6337739,1
"20150907T000000",14864,1702706,1717569,1
"20160111T000000",15071,3585597,3600667,1
"20151108T000000",14989,2625204,2640192,1
"20150623T000000",14151,588449,602599,1
"20170405T000000",15425,10420161,10435585,1
"20170418T000000",15501,10618432,10633932,1
"20160224T000000",15157,4249871,4265027,1
"20170319T000000",15180,10160449,10175628,1
"20170910T000000",15528,12836356,12851883,1
"20171101T000000",15790,13632850,13648639,1
"20150815T000000",14627,1363179,1377805,1
"20151003T000000",15095,2087675,2102769,1
"20170203T000000",15259,9487909,9503167,1
"20170624T000000",15182,11643025,11658206,1
"20170120T000000",15150,9274721,9289870,1
"20170518T000000",15401,11077035,11092435,1
"20170507T000000",15174,10908997,10924170,1
"20160723T000000",15390,6520466,6535855,1
"20160410T000000",15012,4943672,4958683,1
"20151103T000000",14995,2550718,2565712,1
"20160802T000000",15054,6672869,6687922,1
"20160421T000000",14857,5110395,5125251,1
"20171106T000000",15591,13709668,13725258,1
"20151026T000000",15039,2430981,2446019,1
"20171014T000000",15239,13357211,13372449,1
"20161119T000000",15331,8329562,8344892,1
"20151104T000000",14752,2565713,2580464,1
"20160324T000000",14984,4686365,4701348,1
"20170819T000000",15531,12499696,12515226,1
"20161205T000000",14987,8573949,8588935,1
"20160430T000000",14898,5246056,5260953,1
"20170119T000000",15046,9259675,9274720,1
"20160705T000000",14736,6247250,6261985,1
"20160921T000000",15450,7432297,7447746,1
"20160521T000000",15113,5563737,5578849,1
"20151204T000000",15161,3014742,3029902,1
"20161017T000000",15361,7828324,7843684,1
"20170221T000000",15444,9762908,9778351,1
"20160318T000000",14979,4596424,4611402,1
"20170117T000000",15250,9229082,9244331,1
"20170820T000000",15132,12515227,12530358,1
"20170316T000000",15522,10114073,10129594,1
"20170710T000000",15066,11887511,11902576,1
"20151006T000000",14961,2132567,2147527,1
"20150829T000000",14941,1569369,1584309,1
"20170526T000000",15446,11199684,11215129,1
"20170228T000000",15120,9869984,9885103,1
"20151122T000000",15086,2835328,2850413,1
"20170717T000000",15251,11994859,12010109,1
"20150513T000000",12408,14832,27239,1
"20150814T000000",14835,1348344,1363178,1
"20171023T000000",14792,13495886,13510677,1
"20161217T000000",15280,8756982,8772261,1
"20171110T000000",15206,13770773,13785978,1
"20170602T000000",15407,11306390,11321796,1
"20160209T000000",15197,4022459,4037655,1
"20150711T000000",14489,849345,863833,1
"20160925T000000",15054,7493428,7508481,1
"20160604T000000",15208,5776387,5791594,1
"20150728T000000",14628,1097426,1112053,1
"20170830T000000",15017,12668866,12683882,1
"20171222T000000",15414,14413670,14429083,1
"20160721T000000",15118,6490046,6505163,1
"20171219T000000",15328,14367609,14382936,1
"20160515T000000",15270,5472426,5487695,1
"20150707T000000",14766,790727,805492,1
"20161030T000000",15264,8025523,8040786,1
"20170523T000000",15234,11153681,11168914,1
"20150823T000000",14741,1480818,1495558,1
"20150512T000000",11483,3349,14831,1
"20160924T000000",15034,7478394,7493427,1
"20160715T000000",15176,6398690,6413865,1
"20150726T000000",14281,1068414,1082694,1
"20171206T000000",15494,14168517,14184010,1
"20161028T000000",15249,7995437,8010685,1
"20170210T000000",15250,9595020,9610269,1
"20151223T000000",14952,3299593,3314544,1
"20151014T000000",14575,2252203,2266777,1
"20150913T000000",14570,1791668,1806237,1
"20150723T000000",14564,1024736,1039299,1
"20171006T000000",15430,13234886,13250315,1
"20160818T000000",15198,6915599,6930796,1
"20170214T000000",15513,9656135,9671647,1
"20171030T000000",15405,13602191,13617595,1
"20170531T000000",15150,11276087,11291236,1
"20170810T000000",15186,12362030,12377215,1
"20160808T000000",15216,6763935,6779150,1
"20170906T000000",14946,12775376,12790321,1
"20170714T000000",15366,11948843,11964208,1
"20150717T000000",14555,936969,951523,1
"20170525T000000",15342,11184342,11199683,1
"20170909T000000",15255,12821101,12836355,1
"20170516T000000",15572,11046272,11061843,1
"20161201T000000",15097,8512573,8527669,1
"20160219T000000",15200,4174523,4189722,1
"20170401T000000",15113,10359315,10374427,1
"20170627T000000",15023,11688818,11703840,1
"20160319T000000",14854,4611403,4626256,1
"20160825T000000",15276,7022467,7037742,1
"20170902T000000",15185,12714741,12729925,1
"20150827T000000",14802,1539841,1554642,1
"20150819T000000",14692,1422175,1436866,1
"20160131T000000",15165,3886485,3901649,1
"20150521T000000",13706,120103,133808,1
"20171004T000000",15154,13204339,13219492,1
"20161029T000000",14837,8010686,8025522,1
"20150526T000000",13648,189077,202724,1
"20160829T000000",15231,7083441,7098671,1
"20160208T000000",15226,4007233,4022458,1
"20170716T000000",15178,11979681,11994858,1
"20161128T000000",15253,8467143,8482395,1
"20170730T000000",15543,12193852,12209394,1
"20151015T000000",14970,2266778,2281747,1
"20151115T000000",14661,2730282,2744942,1
"20170329T000000",15205,10313377,10328581,1
"20170709T000000",15386,11872125,11887510,1
"20171211T000000",15599,14244504,14260102,1
"20160704T000000",14953,6232297,6247249,1
"20160306T000000",15066,4415647,4430712,1
"20161224T000000",15341,8863507,8878847,1
"20160615T000000",15184,5943462,5958645,1
"20150525T000000",14030,175047,189076,1
"20160803T000000",15136,6687923,6703058,1
"20151128T000000",14978,2924988,2939965,1
"20160609T000000",15182,5852442,5867623,1
"20160602T000000",15000,5746111,5761110,1
"20160104T000000",15319,3480434,3495752,1
"20150714T000000",14636,893247,907882,1
"20151212T000000",15192,3135005,3150196,1
"20151219T000000",15227,3239735,3254961,1
"20171008T000000",15140,13265836,13280975,1
"20160712T000000",15058,6353120,6368177,1
"20170825T000000",15405,12591753,12607157,1
"20170901T000000",15380,12699361,12714740,1
"20171221T000000",15296,14398374,14413669,1
"20160117T000000",15099,3675840,3690938,1
"20160502T000000",15112,5276298,5291409,1
"20151208T000000",14792,3075290,3090081,1
